"year","gender","place","disease","age","perten"
1994,"不分男女","新竹市","腎盂及其他泌尿系統",69.43,2.07
1994,"不分男女","嘉義市","腎盂及其他泌尿系統",64.25,1.54
1994,"不分男女","新北市","腎盂及其他泌尿系統",64.56,1.9
1994,"不分男女","桃園市","腎盂及其他泌尿系統",63.04,1.62
1994,"不分男女","新竹縣","腎盂及其他泌尿系統",71.67,1.5
1994,"不分男女","宜蘭縣","腎盂及其他泌尿系統",64.33,0.65
1994,"不分男女","苗栗縣","腎盂及其他泌尿系統",64.5,3.22
1994,"不分男女","彰化縣","腎盂及其他泌尿系統",63.53,1.17
1994,"不分男女","南投縣","腎盂及其他泌尿系統",66.2,0.92
1994,"不分男女","雲林縣","腎盂及其他泌尿系統",69.46,1.72
1994,"不分男女","嘉義縣","腎盂及其他泌尿系統",64.3,5.85
1994,"不分男女","屏東縣","腎盂及其他泌尿系統",64.25,2.64
1994,"不分男女","澎湖縣","腎盂及其他泌尿系統",64.33,3.24
1994,"不分男女","花蓮縣","腎盂及其他泌尿系統",66.13,2.23
1994,"不分男女","台東縣","腎盂及其他泌尿系統",67,2.36
1994,"男","台閩地區","腎盂及其他泌尿系統",64.44,2.42
1994,"男","台北市","腎盂及其他泌尿系統",66.75,2.71
1994,"男","台中市","腎盂及其他泌尿系統",61.74,2.39
1994,"男","台南市","腎盂及其他泌尿系統",62.54,4.27
1994,"男","高雄市","腎盂及其他泌尿系統",61.45,2.47
1994,"男","基隆市","腎盂及其他泌尿系統",45.5,1.06
1994,"男","新竹市","腎盂及其他泌尿系統",73.33,1.72
1994,"男","嘉義市","腎盂及其他泌尿系統",60,2.27
1994,"男","新北市","腎盂及其他泌尿系統",64.05,2.59
1994,"男","桃園市","腎盂及其他泌尿系統",65.93,1.82
1994,"男","新竹縣","腎盂及其他泌尿系統",74,1.89
1994,"男","宜蘭縣","腎盂及其他泌尿系統",65,0.42
1994,"男","苗栗縣","腎盂及其他泌尿系統",66,2.05
1994,"男","彰化縣","腎盂及其他泌尿系統",69.67,0.9
1994,"男","南投縣","腎盂及其他泌尿系統",64,1.4
1994,"男","雲林縣","腎盂及其他泌尿系統",70.17,1.51
1994,"男","嘉義縣","腎盂及其他泌尿系統",67.33,4.04
1994,"男","屏東縣","腎盂及其他泌尿系統",64.69,2.73
1994,"男","澎湖縣","腎盂及其他泌尿系統",58,2.05
1994,"男","花蓮縣","腎盂及其他泌尿系統",66.57,3.65
1994,"男","台東縣","腎盂及其他泌尿系統",67.67,2.17
1994,"女","台閩地區","腎盂及其他泌尿系統",64.64,2.18
1994,"女","台北市","腎盂及其他泌尿系統",68.1,2.27
1994,"女","台中市","腎盂及其他泌尿系統",67.44,1.47
1994,"女","台南市","腎盂及其他泌尿系統",64.74,3.96
1994,"女","高雄市","腎盂及其他泌尿系統",63.16,2.94
1994,"女","基隆市","腎盂及其他泌尿系統",53.5,1.14
1994,"女","新竹市","腎盂及其他泌尿系統",66.5,2.44
1994,"女","嘉義市","腎盂及其他泌尿系統",77,0.78
1994,"女","新北市","腎盂及其他泌尿系統",65.74,1.19
1994,"女","桃園市","腎盂及其他泌尿系統",59,1.4
1994,"女","新竹縣","腎盂及其他泌尿系統",67,1.05
1994,"女","宜蘭縣","腎盂及其他泌尿系統",64,0.89
1994,"女","苗栗縣","腎盂及其他泌尿系統",63.75,4.53
1994,"女","彰化縣","腎盂及其他泌尿系統",59.44,1.46
1994,"女","南投縣","腎盂及其他泌尿系統",75,0.38
1994,"女","雲林縣","腎盂及其他泌尿系統",68.86,1.96
1994,"女","嘉義縣","腎盂及其他泌尿系統",62.57,7.86
1994,"女","屏東縣","腎盂及其他泌尿系統",63.73,2.54
1994,"女","澎湖縣","腎盂及其他泌尿系統",67.5,4.57
1994,"女","花蓮縣","腎盂及其他泌尿系統",63,0.6
1994,"女","台東縣","腎盂及其他泌尿系統",66.33,2.58
1995,"不分男女","台閩地區","腎盂及其他泌尿系統",64.53,2.18
1995,"不分男女","台北市","腎盂及其他泌尿系統",64.69,2.54
1995,"不分男女","台中市","腎盂及其他泌尿系統",61.91,1.55
1995,"不分男女","台南市","腎盂及其他泌尿系統",63.03,3.8
1995,"不分男女","高雄市","腎盂及其他泌尿系統",61.66,2.14
1995,"不分男女","基隆市","腎盂及其他泌尿系統",66,1.08
1995,"不分男女","新竹市","腎盂及其他泌尿系統",59.33,0.88
1995,"不分男女","嘉義市","腎盂及其他泌尿系統",68.5,2.3
1995,"不分男女","新北市","腎盂及其他泌尿系統",64.87,1.57
1995,"不分男女","桃園市","腎盂及其他泌尿系統",65.56,1.64
1995,"不分男女","新竹縣","腎盂及其他泌尿系統",76.4,1.22
1995,"不分男女","宜蘭縣","腎盂及其他泌尿系統",67.29,1.51
1995,"不分男女","苗栗縣","腎盂及其他泌尿系統",65,2.5
1995,"不分男女","彰化縣","腎盂及其他泌尿系統",68.24,2.25
1995,"不分男女","南投縣","腎盂及其他泌尿系統",65.8,1.83
1995,"不分男女","雲林縣","腎盂及其他泌尿系統",63.82,2.92
1995,"不分男女","嘉義縣","腎盂及其他泌尿系統",67,4.6
1995,"不分男女","屏東縣","腎盂及其他泌尿系統",63.46,2.63
1995,"不分男女","澎湖縣","腎盂及其他泌尿系統",58,1.1
1995,"不分男女","花蓮縣","腎盂及其他泌尿系統",63.2,1.39
1995,"不分男女","台東縣","腎盂及其他泌尿系統",79,1.18
1995,"不分男女","金門縣","腎盂及其他泌尿系統",62,2.11
1995,"男","台閩地區","腎盂及其他泌尿系統",64.23,2.37
1995,"男","台北市","腎盂及其他泌尿系統",63.92,2.81
1995,"男","台中市","腎盂及其他泌尿系統",58.35,1.48
1995,"男","台南市","腎盂及其他泌尿系統",62.41,4.24
1995,"男","高雄市","腎盂及其他泌尿系統",62.23,2.3
1995,"男","基隆市","腎盂及其他泌尿系統",64.33,1.57
1995,"男","新竹市","腎盂及其他泌尿系統",55.5,1.14
1995,"男","嘉義市","腎盂及其他泌尿系統",74.75,3.02
1995,"男","新北市","腎盂及其他泌尿系統",64.34,1.9
1995,"男","桃園市","腎盂及其他泌尿系統",67.53,1.9
1995,"男","新竹縣","腎盂及其他泌尿系統",78.33,1.39
1995,"男","宜蘭縣","腎盂及其他泌尿系統",61.75,1.66
1995,"男","苗栗縣","腎盂及其他泌尿系統",66.57,2.38
1995,"男","彰化縣","腎盂及其他泌尿系統",67,2.4
1995,"男","南投縣","腎盂及其他泌尿系統",66.67,2.1
1995,"男","雲林縣","腎盂及其他泌尿系統",69.25,2.01
1995,"男","嘉義縣","腎盂及其他泌尿系統",64.44,6.03
1995,"男","屏東縣","腎盂及其他泌尿系統",63.08,2.51
1995,"男","澎湖縣","腎盂及其他泌尿系統",58,2.1
1995,"男","花蓮縣","腎盂及其他泌尿系統",64.75,2.08
1995,"男","台東縣","腎盂及其他泌尿系統",80.5,1.45
1995,"女","台閩地區","腎盂及其他泌尿系統",64.92,1.97
1995,"女","台北市","腎盂及其他泌尿系統",65.63,2.28
1995,"女","台中市","腎盂及其他泌尿系統",65.28,1.62
1995,"女","台南市","腎盂及其他泌尿系統",63.86,3.34
1995,"女","高雄市","腎盂及其他泌尿系統",60.96,1.97
1995,"女","基隆市","腎盂及其他泌尿系統",71,0.56
1995,"女","新竹市","腎盂及其他泌尿系統",67,0.61
1995,"女","嘉義市","腎盂及其他泌尿系統",56,1.55
1995,"女","新北市","腎盂及其他泌尿系統",65.7,1.23
1995,"女","桃園市","腎盂及其他泌尿系統",62.6,1.36
1995,"女","新竹縣","腎盂及其他泌尿系統",73.5,1.03
1995,"女","宜蘭縣","腎盂及其他泌尿系統",74.67,1.34
1995,"女","苗栗縣","腎盂及其他泌尿系統",63.43,2.63
1995,"女","彰化縣","腎盂及其他泌尿系統",69.77,2.1
1995,"女","南投縣","腎盂及其他泌尿系統",64.5,1.54
1995,"女","雲林縣","腎盂及其他泌尿系統",60.71,3.93
1995,"女","嘉義縣","腎盂及其他泌尿系統",72.75,2.99
1995,"女","屏東縣","腎盂及其他泌尿系統",63.83,2.76
1995,"女","花蓮縣","腎盂及其他泌尿系統",57,0.6
1995,"女","台東縣","腎盂及其他泌尿系統",76,0.86
1995,"女","金門縣","腎盂及其他泌尿系統",62,4.43
1996,"不分男女","台閩地區","腎盂及其他泌尿系統",64.98,2.46
1996,"不分男女","台北市","腎盂及其他泌尿系統",64.69,2.07
1996,"不分男女","台中市","腎盂及其他泌尿系統",65.95,1.82
1996,"不分男女","台南市","腎盂及其他泌尿系統",66.88,4
1996,"不分男女","高雄市","腎盂及其他泌尿系統",62.21,3.1
1996,"不分男女","基隆市","腎盂及其他泌尿系統",67.57,1.87
1996,"不分男女","新竹市","腎盂及其他泌尿系統",58.4,1.45
1996,"不分男女","嘉義市","腎盂及其他泌尿系統",62.67,3.42
1996,"不分男女","新北市","腎盂及其他泌尿系統",64.29,1.85
1996,"不分男女","桃園市","腎盂及其他泌尿系統",64.81,1.97
1996,"不分男女","新竹縣","腎盂及其他泌尿系統",68.13,1.93
1996,"不分男女","宜蘭縣","腎盂及其他泌尿系統",65.82,2.36
1996,"不分男女","苗栗縣","腎盂及其他泌尿系統",67.11,3.39
1996,"不分男女","彰化縣","腎盂及其他泌尿系統",64.94,3.95
1996,"不分男女","南投縣","腎盂及其他泌尿系統",68.1,3.67
1996,"不分男女","雲林縣","腎盂及其他泌尿系統",65.33,1.2
1996,"不分男女","嘉義縣","腎盂及其他泌尿系統",66.53,2.65
1996,"不分男女","屏東縣","腎盂及其他泌尿系統",62.8,2.19
1996,"不分男女","澎湖縣","腎盂及其他泌尿系統",68,1.11
1996,"不分男女","花蓮縣","腎盂及其他泌尿系統",64.29,1.95
1996,"不分男女","台東縣","腎盂及其他泌尿系統",76,1.18
1996,"男","台閩地區","腎盂及其他泌尿系統",64.19,2.66
1996,"男","台北市","腎盂及其他泌尿系統",64.61,2.53
1996,"男","台中市","腎盂及其他泌尿系統",63.44,1.37
1996,"男","台南市","腎盂及其他泌尿系統",67.87,4.97
1996,"男","高雄市","腎盂及其他泌尿系統",60.11,2.8
1996,"男","基隆市","腎盂及其他泌尿系統",70,2.07
1996,"男","新竹市","腎盂及其他泌尿系統",59,2.25
1996,"男","嘉義市","腎盂及其他泌尿系統",61.5,4.53
1996,"男","新北市","腎盂及其他泌尿系統",63.14,2.11
1996,"男","桃園市","腎盂及其他泌尿系統",64.84,2.34
1996,"男","新竹縣","腎盂及其他泌尿系統",70.67,1.37
1996,"男","宜蘭縣","腎盂及其他泌尿系統",63.75,3.32
1996,"男","苗栗縣","腎盂及其他泌尿系統",66.1,3.39
1996,"男","彰化縣","腎盂及其他泌尿系統",64.04,4.18
1996,"男","南投縣","腎盂及其他泌尿系統",62.78,3.15
1996,"男","雲林縣","腎盂及其他泌尿系統",64.33,1.51
1996,"男","嘉義縣","腎盂及其他泌尿系統",66.13,2.68
1996,"男","屏東縣","腎盂及其他泌尿系統",61.5,2.51
1996,"男","澎湖縣","腎盂及其他泌尿系統",68,2.11
1996,"男","花蓮縣","腎盂及其他泌尿系統",63.5,2.09
1996,"男","台東縣","腎盂及其他泌尿系統",79,0.73
1996,"女","台閩地區","腎盂及其他泌尿系統",65.98,2.26
1996,"女","台北市","腎盂及其他泌尿系統",64.81,1.61
1996,"女","台中市","腎盂及其他泌尿系統",67.5,2.29
1996,"女","台南市","腎盂及其他泌尿系統",65.12,2.97
1996,"女","高雄市","腎盂及其他泌尿系統",64.02,3.43
1996,"女","基隆市","腎盂及其他泌尿系統",64.33,1.66
1996,"女","新竹市","腎盂及其他泌尿系統",56,0.59
1996,"女","嘉義市","腎盂及其他泌尿系統",65,2.3
1996,"女","新北市","腎盂及其他泌尿系統",65.88,1.57
1996,"女","桃園市","腎盂及其他泌尿系統",64.75,1.58
1996,"女","新竹縣","腎盂及其他泌尿系統",66.6,2.54
1996,"女","宜蘭縣","腎盂及其他泌尿系統",71.33,1.34
1996,"女","苗栗縣","腎盂及其他泌尿系統",68.22,3.39
1996,"女","彰化縣","腎盂及其他泌尿系統",66.04,3.7
1996,"女","南投縣","腎盂及其他泌尿系統",72.45,4.23
1996,"女","雲林縣","腎盂及其他泌尿系統",67.33,0.84
1996,"女","嘉義縣","腎盂及其他泌尿系統",67,2.62
1996,"女","屏東縣","腎盂及其他泌尿系統",64.75,1.84
1996,"女","花蓮縣","腎盂及其他泌尿系統",65.33,1.79
1996,"女","台東縣","腎盂及其他泌尿系統",74.5,1.72
1997,"不分男女","台閩地區","腎盂及其他泌尿系統",65.19,3.04
1997,"不分男女","台北市","腎盂及其他泌尿系統",65.99,3.08
1997,"不分男女","台中市","腎盂及其他泌尿系統",63.86,2.77
1997,"不分男女","台南市","腎盂及其他泌尿系統",65.24,5.84
1997,"不分男女","高雄市","腎盂及其他泌尿系統",65.73,3.79
1997,"不分男女","基隆市","腎盂及其他泌尿系統",68.75,2.11
1997,"不分男女","新竹市","腎盂及其他泌尿系統",61.75,2.27
1997,"不分男女","嘉義市","腎盂及其他泌尿系統",67.43,2.66
1997,"不分男女","新北市","腎盂及其他泌尿系統",65.67,2.13
1997,"不分男女","桃園市","腎盂及其他泌尿系統",61.94,0.99
1997,"不分男女","新竹縣","腎盂及其他泌尿系統",72.5,1.42
1997,"不分男女","宜蘭縣","腎盂及其他泌尿系統",60.38,1.71
1997,"不分男女","苗栗縣","腎盂及其他泌尿系統",63.68,4.46
1997,"不分男女","彰化縣","腎盂及其他泌尿系統",65.39,3.16
1997,"不分男女","南投縣","腎盂及其他泌尿系統",63.76,3.84
1997,"不分男女","雲林縣","腎盂及其他泌尿系統",67.45,2.93
1997,"不分男女","嘉義縣","腎盂及其他泌尿系統",65.79,5.11
1997,"不分男女","屏東縣","腎盂及其他泌尿系統",64.13,3.5
1997,"不分男女","花蓮縣","腎盂及其他泌尿系統",69.5,2.23
1997,"不分男女","台東縣","腎盂及其他泌尿系統",47.33,1.19
1997,"不分男女","金門縣","腎盂及其他泌尿系統",71,1.96
1997,"男","台閩地區","腎盂及其他泌尿系統",64.29,3.05
1997,"男","台北市","腎盂及其他泌尿系統",63.58,3.32
1997,"男","台中市","腎盂及其他泌尿系統",64.95,3.1
1997,"男","台南市","腎盂及其他泌尿系統",64.49,5.69
1997,"男","高雄市","腎盂及其他泌尿系統",65,4.24
1997,"男","基隆市","腎盂及其他泌尿系統",64.6,2.56
1997,"男","新竹市","腎盂及其他泌尿系統",66,1.11
1997,"男","嘉義市","腎盂及其他泌尿系統",62.5,1.51
1997,"男","新北市","腎盂及其他泌尿系統",66.63,2.31
1997,"男","桃園市","腎盂及其他泌尿系統",64.44,1.08
1997,"男","新竹縣","腎盂及其他泌尿系統",75,0.9
1997,"男","宜蘭縣","腎盂及其他泌尿系統",56.83,2.48
1997,"男","苗栗縣","腎盂及其他泌尿系統",58.91,3.73
1997,"男","彰化縣","腎盂及其他泌尿系統",63.57,3.12
1997,"男","南投縣","腎盂及其他泌尿系統",57.7,3.5
1997,"男","雲林縣","腎盂及其他泌尿系統",68.73,2.77
1997,"男","嘉義縣","腎盂及其他泌尿系統",64.15,4.34
1997,"男","屏東縣","腎盂及其他泌尿系統",61.85,2.72
1997,"男","花蓮縣","腎盂及其他泌尿系統",66.67,1.57
1997,"男","台東縣","腎盂及其他泌尿系統",64,0.73
1997,"女","台閩地區","腎盂及其他泌尿系統",66.15,3.02
1997,"女","台北市","腎盂及其他泌尿系統",68.78,2.84
1997,"女","台中市","腎盂及其他泌尿系統",62.43,2.42
1997,"女","台南市","腎盂及其他泌尿系統",65.98,6
1997,"女","高雄市","腎盂及其他泌尿系統",66.72,3.32
1997,"女","基隆市","腎盂及其他泌尿系統",75.67,1.63
1997,"女","新竹市","腎盂及其他泌尿系統",60.33,3.5
1997,"女","嘉義市","腎盂及其他泌尿系統",69.4,3.84
1997,"女","新北市","腎盂及其他泌尿系統",64.52,1.96
1997,"女","桃園市","腎盂及其他泌尿系統",58.71,0.9
1997,"女","新竹縣","腎盂及其他泌尿系統",71.25,2
1997,"女","宜蘭縣","腎盂及其他泌尿系統",71,0.89
1997,"女","苗栗縣","腎盂及其他泌尿系統",67.43,5.27
1997,"女","彰化縣","腎盂及其他泌尿系統",67.3,3.2
1997,"女","南投縣","腎盂及其他泌尿系統",69.27,4.22
1997,"女","雲林縣","腎盂及其他泌尿系統",66.18,3.1
1997,"女","嘉義縣","腎盂及其他泌尿系統",67.13,5.97
1997,"女","屏東縣","腎盂及其他泌尿系統",65.68,4.36
1997,"女","花蓮縣","腎盂及其他泌尿系統",71.2,2.99
1997,"女","台東縣","腎盂及其他泌尿系統",39,1.72
1997,"女","金門縣","腎盂及其他泌尿系統",71,4.07
1998,"不分男女","台閩地區","腎盂及其他泌尿系統",65.61,3.38
1998,"不分男女","台北市","腎盂及其他泌尿系統",67.1,3.64
1998,"不分男女","台中市","腎盂及其他泌尿系統",65.06,3.52
1998,"不分男女","台南市","腎盂及其他泌尿系統",64.95,6.26
1998,"不分男女","高雄市","腎盂及其他泌尿系統",63.37,4.02
1998,"不分男女","基隆市","腎盂及其他泌尿系統",70.4,2.62
1998,"不分男女","新竹市","腎盂及其他泌尿系統",59.22,2.53
1998,"不分男女","嘉義市","腎盂及其他泌尿系統",61.27,4.18
1998,"不分男女","新北市","腎盂及其他泌尿系統",66.67,2.57
1998,"不分男女","桃園市","腎盂及其他泌尿系統",68.07,2.48
1998,"不分男女","新竹縣","腎盂及其他泌尿系統",74.8,1.17
1998,"不分男女","宜蘭縣","腎盂及其他泌尿系統",63.91,2.36
1998,"不分男女","苗栗縣","腎盂及其他泌尿系統",61.31,2.32
1998,"不分男女","彰化縣","腎盂及其他泌尿系統",64.81,2.07
1998,"不分男女","南投縣","腎盂及其他泌尿系統",67.86,2.56
1998,"不分男女","雲林縣","腎盂及其他泌尿系統",68.27,2.94
1998,"不分男女","嘉義縣","腎盂及其他泌尿系統",64.46,6.19
1998,"不分男女","屏東縣","腎盂及其他泌尿系統",64.62,4.06
1998,"不分男女","花蓮縣","腎盂及其他泌尿系統",69.29,1.96
1998,"不分男女","台東縣","腎盂及其他泌尿系統",74,2.8
1998,"男","台閩地區","腎盂及其他泌尿系統",66.14,3.35
1998,"男","台北市","腎盂及其他泌尿系統",65.95,4.65
1998,"男","台中市","腎盂及其他泌尿系統",64.15,3.39
1998,"男","台南市","腎盂及其他泌尿系統",63.89,6.53
1998,"男","高雄市","腎盂及其他泌尿系統",62.43,3.04
1998,"男","基隆市","腎盂及其他泌尿系統",71.2,2.54
1998,"男","新竹市","腎盂及其他泌尿系統",60,2.19
1998,"男","嘉義市","腎盂及其他泌尿系統",53,1.51
1998,"男","新北市","腎盂及其他泌尿系統",70.51,2.91
1998,"男","桃園市","腎盂及其他泌尿系統",69.11,2.23
1998,"男","新竹縣","腎盂及其他泌尿系統",73.33,1.33
1998,"男","宜蘭縣","腎盂及其他泌尿系統",67.38,3.32
1998,"男","苗栗縣","腎盂及其他泌尿系統",66.83,2.04
1998,"男","彰化縣","腎盂及其他泌尿系統",67.8,2.22
1998,"男","南投縣","腎盂及其他泌尿系統",64.6,1.75
1998,"男","雲林縣","腎盂及其他泌尿系統",70,3.03
1998,"男","嘉義縣","腎盂及其他泌尿系統",66.08,4.35
1998,"男","屏東縣","腎盂及其他泌尿系統",66.27,4.62
1998,"男","花蓮縣","腎盂及其他泌尿系統",65.67,1.58
1998,"男","台東縣","腎盂及其他泌尿系統",71.33,2.23
1998,"女","台閩地區","腎盂及其他泌尿系統",65.07,3.42
1998,"女","台北市","腎盂及其他泌尿系統",69.11,2.64
1998,"女","台中市","腎盂及其他泌尿系統",65.93,3.66
1998,"女","台南市","腎盂及其他泌尿系統",66.17,5.97
1998,"女","高雄市","腎盂及其他泌尿系統",63.97,5.04
1998,"女","基隆市","腎盂及其他泌尿系統",69.6,2.69
1998,"女","新竹市","腎盂及其他泌尿系統",58.6,2.88
1998,"女","嘉義市","腎盂及其他泌尿系統",63.11,6.9
1998,"女","新北市","腎盂及其他泌尿系統",61.53,2.22
1998,"女","桃園市","腎盂及其他泌尿系統",67.18,2.75
1998,"女","新竹縣","腎盂及其他泌尿系統",77,0.98
1998,"女","宜蘭縣","腎盂及其他泌尿系統",54.67,1.34
1998,"女","苗栗縣","腎盂及其他泌尿系統",56.57,2.64
1998,"女","彰化縣","腎盂及其他泌尿系統",61.08,1.92
1998,"女","南投縣","腎盂及其他泌尿系統",69.67,3.45
1998,"女","雲林縣","腎盂及其他泌尿系統",66.2,2.83
1998,"女","嘉義縣","腎盂及其他泌尿系統",63.5,8.24
1998,"女","屏東縣","腎盂及其他泌尿系統",62.2,3.45
1998,"女","花蓮縣","腎盂及其他泌尿系統",72,2.39
1998,"女","台東縣","腎盂及其他泌尿系統",76,3.47
1999,"不分男女","台閩地區","腎盂及其他泌尿系統",66.01,3.96
1999,"不分男女","台北市","腎盂及其他泌尿系統",67.05,3.03
1999,"不分男女","台中市","腎盂及其他泌尿系統",64.91,3.8
1999,"不分男女","台南市","腎盂及其他泌尿系統",65.79,7.42
1999,"不分男女","高雄市","腎盂及其他泌尿系統",65.3,5.1
1999,"不分男女","基隆市","腎盂及其他泌尿系統",64.64,3.63
1999,"不分男女","新竹市","腎盂及其他泌尿系統",72,1.93
1999,"不分男女","嘉義市","腎盂及其他泌尿系統",65.85,4.9
1999,"不分男女","新北市","腎盂及其他泌尿系統",67.48,2.34
1999,"不分男女","桃園市","腎盂及其他泌尿系統",68.32,2.78
1999,"不分男女","新竹縣","腎盂及其他泌尿系統",59.7,2.31
1999,"不分男女","宜蘭縣","腎盂及其他泌尿系統",60.86,3.01
1999,"不分男女","苗栗縣","腎盂及其他泌尿系統",68.42,3.39
1999,"不分男女","彰化縣","腎盂及其他泌尿系統",67.43,3.75
1999,"不分男女","南投縣","腎盂及其他泌尿系統",62.79,5.15
1999,"不分男女","雲林縣","腎盂及其他泌尿系統",65.79,5.76
1999,"不分男女","嘉義縣","腎盂及其他泌尿系統",65.22,7.29
1999,"不分男女","屏東縣","腎盂及其他泌尿系統",64.89,5.17
1999,"不分男女","澎湖縣","腎盂及其他泌尿系統",72,3.37
1999,"不分男女","花蓮縣","腎盂及其他泌尿系統",75.43,1.97
1999,"不分男女","台東縣","腎盂及其他泌尿系統",71.5,1.61
1999,"男","台閩地區","腎盂及其他泌尿系統",65.99,3.87
1999,"男","台北市","腎盂及其他泌尿系統",68.84,2.9
1999,"男","台中市","腎盂及其他泌尿系統",64.88,3.91
1999,"男","台南市","腎盂及其他泌尿系統",66.52,6.93
1999,"男","高雄市","腎盂及其他泌尿系統",63.98,4.47
1999,"男","基隆市","腎盂及其他泌尿系統",66.2,2.53
1999,"男","新竹市","腎盂及其他泌尿系統",71.4,2.7
1999,"男","嘉義市","腎盂及其他泌尿系統",64.89,6.74
1999,"男","新北市","腎盂及其他泌尿系統",67.22,2.54
1999,"男","桃園市","腎盂及其他泌尿系統",68.63,3.1
1999,"男","新竹縣","腎盂及其他泌尿系統",59.67,2.64
1999,"男","宜蘭縣","腎盂及其他泌尿系統",60.45,4.57
1999,"男","苗栗縣","腎盂及其他泌尿系統",65.78,3.06
1999,"男","彰化縣","腎盂及其他泌尿系統",65.85,2.95
1999,"男","南投縣","腎盂及其他泌尿系統",63.29,5.98
1999,"男","雲林縣","腎盂及其他泌尿系統",66.75,5.07
1999,"男","嘉義縣","腎盂及其他泌尿系統",63.42,6.4
1999,"男","屏東縣","腎盂及其他泌尿系統",65.59,4.63
1999,"男","澎湖縣","腎盂及其他泌尿系統",73,4.28
1999,"男","花蓮縣","腎盂及其他泌尿系統",76.67,3.18
1999,"男","台東縣","腎盂及其他泌尿系統",68.5,1.5
1999,"女","台閩地區","腎盂及其他泌尿系統",66.04,4.04
1999,"女","台北市","腎盂及其他泌尿系統",65.43,3.15
1999,"女","台中市","腎盂及其他泌尿系統",64.95,3.68
1999,"女","台南市","腎盂及其他泌尿系統",65.11,7.95
1999,"女","高雄市","腎盂及其他泌尿系統",66.37,5.76
1999,"女","基隆市","腎盂及其他泌尿系統",63.78,4.8
1999,"女","新竹市","腎盂及其他泌尿系統",73.5,1.13
1999,"女","嘉義市","腎盂及其他泌尿系統",68,3.04
1999,"女","新北市","腎盂及其他泌尿系統",67.78,2.13
1999,"女","桃園市","腎盂及其他泌尿系統",67.9,2.44
1999,"女","新竹縣","腎盂及其他泌尿系統",59.75,1.94
1999,"女","宜蘭縣","腎盂及其他泌尿系統",62.33,1.34
1999,"女","苗栗縣","腎盂及其他泌尿系統",70.8,3.77
1999,"女","彰化縣","腎盂及其他泌尿系統",68.52,4.62
1999,"女","南投縣","腎盂及其他泌尿系統",62,4.23
1999,"女","雲林縣","腎盂及其他泌尿系統",64.96,6.54
1999,"女","嘉義縣","腎盂及其他泌尿系統",66.77,8.28
1999,"女","屏東縣","腎盂及其他泌尿系統",64.28,5.76
1999,"女","澎湖縣","腎盂及其他泌尿系統",70,2.36
1999,"女","花蓮縣","腎盂及其他泌尿系統",68,0.6
1999,"女","台東縣","腎盂及其他泌尿系統",74.5,1.75
2000,"不分男女","台閩地區","腎盂及其他泌尿系統",66.53,4
2000,"不分男女","台北市","腎盂及其他泌尿系統",67.31,4.01
2000,"不分男女","台中市","腎盂及其他泌尿系統",66.78,3.5
2000,"不分男女","台南市","腎盂及其他泌尿系統",65.64,6.84
2000,"不分男女","高雄市","腎盂及其他泌尿系統",66.11,5.47
2000,"不分男女","基隆市","腎盂及其他泌尿系統",67.05,5.41
2000,"不分男女","新竹市","腎盂及其他泌尿系統",65.86,1.9
2000,"不分男女","嘉義市","腎盂及其他泌尿系統",66.45,4.13
2000,"不分男女","新北市","腎盂及其他泌尿系統",64.59,2.55
2000,"不分男女","桃園市","腎盂及其他泌尿系統",67,2.48
2000,"不分男女","新竹縣","腎盂及其他泌尿系統",67.89,2.05
2000,"不分男女","宜蘭縣","腎盂及其他泌尿系統",75.38,1.72
2000,"不分男女","苗栗縣","腎盂及其他泌尿系統",65.7,5.9
2000,"不分男女","彰化縣","腎盂及其他泌尿系統",66.9,3.74
2000,"不分男女","南投縣","腎盂及其他泌尿系統",66.5,3.32
2000,"不分男女","雲林縣","腎盂及其他泌尿系統",67.09,4.44
2000,"不分男女","嘉義縣","腎盂及其他泌尿系統",67.98,7.11
2000,"不分男女","屏東縣","腎盂及其他泌尿系統",66.36,4.3
2000,"不分男女","澎湖縣","腎盂及其他泌尿系統",73.75,4.47
2000,"不分男女","花蓮縣","腎盂及其他泌尿系統",67.71,1.98
2000,"不分男女","台東縣","腎盂及其他泌尿系統",71.11,3.67
2000,"不分男女","金門縣","腎盂及其他泌尿系統",67.5,3.72
2000,"男","台閩地區","腎盂及其他泌尿系統",65.78,3.43
2000,"男","台北市","腎盂及其他泌尿系統",66.36,3.59
2000,"男","台中市","腎盂及其他泌尿系統",65.42,3.05
2000,"男","台南市","腎盂及其他泌尿系統",65.47,5.62
2000,"男","高雄市","腎盂及其他泌尿系統",64.45,4.16
2000,"男","基隆市","腎盂及其他泌尿系統",62.5,6.03
2000,"男","新竹市","腎盂及其他泌尿系統",65.5,1.06
2000,"男","嘉義市","腎盂及其他泌尿系統",68.4,3.74
2000,"男","新北市","腎盂及其他泌尿系統",65.23,2.39
2000,"男","桃園市","腎盂及其他泌尿系統",67.11,2.13
2000,"男","新竹縣","腎盂及其他泌尿系統",71.4,2.17
2000,"男","宜蘭縣","腎盂及其他泌尿系統",80,2.08
2000,"男","苗栗縣","腎盂及其他泌尿系統",63.67,4.08
2000,"男","彰化縣","腎盂及其他泌尿系統",63.27,3.24
2000,"男","南投縣","腎盂及其他泌尿系統",66,2.83
2000,"男","雲林縣","腎盂及其他泌尿系統",65.56,4.58
2000,"男","嘉義縣","腎盂及其他泌尿系統",67.33,6.06
